codice_isolato,agriturismo_strutture,locazione_turistica_strutture,albergo_strutture,aperto_strutture,complementare_strutture,extra_alberghiero_strutture,altro_strutture,agriturismo_letti,locazione_turistica_letti,albergo_letti,aperto_letti,complementare_letti,extra_alberghiero_letti,altro_letti,totale_strutture,totale_letti,data,codice_gruppo,codice_localita,codice_municipalita,codice_quartiere,nome_gruppo,nome_localita,nome_municipalita,nome_quartiere
270420146,0,0,1,0,0,0,0,0,0,86,0,0,0,0,1,86,2018-11-28,1,270425001,1,1,Città d'acqua,San Marco,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420147,0,1,1,0,1,0,0,0,2,55,0,4,0,0,3,61,2018-11-28,1,270425001,1,1,Città d'acqua,San Marco,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420148,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,5,2018-11-28,1,270425001,1,1,Città d'acqua,San Marco,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420149,0,7,1,0,8,0,0,0,22,40,0,27,0,0,16,89,2018-11-28,1,270425001,1,1,Città d'acqua,San Marco,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420150,0,2,0,0,0,0,0,0,4,0,0,0,0,0,2,4,2018-11-28,1,270425001,1,1,Città d'acqua,San Marco,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420152,0,6,1,0,1,0,0,0,24,319,0,11,0,0,8,354,2018-11-28,1,270425001,1,1,Città d'acqua,San Marco,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420153,0,3,0,0,0,0,0,0,12,0,0,0,0,0,3,12,2018-11-28,1,270425001,1,1,Città d'acqua,San Marco,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420154,0,4,1,0,1,0,0,0,14,43,0,4,0,0,6,61,2018-11-28,1,270425001,1,1,Città d'acqua,San Marco,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420155,0,13,0,0,2,0,0,0,54,0,0,18,0,0,15,72,2018-11-28,1,270425001,1,1,Città d'acqua,San Marco,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420156,0,2,0,0,0,0,0,0,14,0,0,0,0,0,2,14,2018-11-28,1,270425001,1,1,Città d'acqua,San Marco,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420157,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,6,2018-11-28,1,270425001,1,1,Città d'acqua,San Marco,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420158,0,6,0,0,0,0,0,0,23,0,0,0,0,0,6,23,2018-11-28,1,270425001,1,1,Città d'acqua,San Marco,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420159,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,5,2018-11-28,1,270425001,1,1,Città d'acqua,San Marco,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420161,0,4,0,0,0,0,0,0,16,0,0,0,0,0,4,16,2018-11-28,1,270425001,1,1,Città d'acqua,San Marco,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420162,0,4,0,0,0,0,0,0,17,0,0,0,0,0,4,17,2018-11-28,1,270425001,1,1,Città d'acqua,San Marco,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420164,0,9,1,0,3,0,0,0,18,148,0,29,0,0,13,195,2018-11-28,1,270425001,1,1,Città d'acqua,San Marco,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420165,0,11,0,0,0,0,0,0,42,0,0,0,0,0,11,42,2018-11-28,1,270425001,1,1,Città d'acqua,San Marco,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420166,0,1,1,0,1,0,0,0,1,36,0,1,0,0,3,38,2018-11-28,1,270425001,1,1,Città d'acqua,San Marco,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420167,0,5,1,0,1,0,0,0,18,13,0,2,0,0,7,33,2018-11-28,1,270425001,1,1,Città d'acqua,San Marco,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420168,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,3,2018-11-28,1,270425001,1,1,Città d'acqua,San Marco,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420169,0,35,1,0,3,2,0,0,125,31,0,21,4,0,41,181,2018-11-28,1,270425001,1,1,Città d'acqua,San Marco,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420170,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,4,2018-11-28,1,270425001,1,1,Città d'acqua,San Marco,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420171,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,2,2018-11-28,1,270425001,1,1,Città d'acqua,San Marco,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420172,0,8,4,0,2,1,0,0,32,121,0,29,5,0,15,187,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420173,0,5,1,0,1,0,0,0,15,79,0,7,0,0,7,101,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420174,0,5,0,0,1,0,0,0,16,0,0,14,0,0,6,30,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420176,0,3,1,0,1,0,0,0,15,77,0,9,0,0,5,101,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420177,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,4,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420178,0,3,0,0,0,0,0,0,8,0,0,0,0,0,3,8,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420179,0,3,0,0,0,0,0,0,10,0,0,0,0,0,3,10,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420180,0,6,1,0,0,1,0,0,23,36,0,0,1,0,8,60,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420181,0,11,0,0,5,0,0,0,60,0,0,10,0,0,16,70,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420182,0,4,0,0,0,0,0,0,9,0,0,0,0,0,4,9,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420183,0,2,0,0,0,0,0,0,8,0,0,0,0,0,2,8,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420184,0,0,0,0,2,0,0,0,0,0,0,9,0,0,2,9,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420185,0,1,0,0,0,0,0,0,7,0,0,0,0,0,1,7,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420186,0,4,0,0,0,0,0,0,16,0,0,0,0,0,4,16,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420187,0,7,0,0,0,0,0,0,28,0,0,0,0,0,7,28,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420188,0,5,0,0,0,1,0,0,18,0,0,0,4,0,6,22,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420189,0,4,1,0,0,0,0,0,10,11,0,0,0,0,5,21,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420190,0,1,1,0,5,0,0,0,6,33,0,34,0,0,7,73,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420191,0,2,0,0,0,0,0,0,12,0,0,0,0,0,2,12,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420192,0,3,0,0,2,0,0,0,10,0,0,10,0,0,5,20,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420193,0,2,1,0,0,0,0,0,4,61,0,0,0,0,3,65,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420194,0,5,0,0,1,0,0,0,14,0,0,5,0,0,6,19,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420195,0,2,1,0,5,0,0,0,6,53,0,11,0,0,8,70,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420196,0,6,0,0,0,0,0,0,20,0,0,0,0,0,6,20,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420197,0,6,0,0,0,1,0,0,19,0,0,0,5,0,7,24,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420198,0,2,0,0,6,0,0,0,10,0,0,38,0,0,8,48,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420199,0,1,0,0,0,0,0,0,17,0,0,0,0,0,1,17,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420200,0,10,0,0,3,0,0,0,44,0,0,18,0,0,13,62,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420201,0,7,0,0,0,0,0,0,15,0,0,0,0,0,7,15,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420202,0,4,0,0,1,0,0,0,19,0,0,25,0,0,5,44,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420203,0,0,0,0,2,0,0,0,0,0,0,14,0,0,2,14,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420204,0,5,1,0,2,0,0,0,24,56,0,18,0,0,8,98,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420206,0,16,2,0,0,0,0,0,55,100,0,0,0,0,18,155,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420207,0,5,0,0,0,0,0,0,17,0,0,0,0,0,5,17,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420208,0,10,0,0,5,0,0,0,44,0,0,43,0,0,15,87,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420209,0,5,0,0,0,0,0,0,22,0,0,0,0,0,5,22,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420210,0,8,0,0,0,0,0,0,26,0,0,0,0,0,8,26,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420211,0,7,0,0,2,0,0,0,24,0,0,20,0,0,9,44,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420212,0,24,0,0,2,1,0,0,94,0,0,32,5,0,27,131,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420213,0,2,0,0,0,0,0,0,9,0,0,0,0,0,2,9,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420214,0,5,0,0,0,0,0,0,20,0,0,0,0,0,5,20,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420215,0,3,0,0,0,0,0,0,11,0,0,0,0,0,3,11,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420216,0,4,0,0,0,0,0,0,12,0,0,0,0,0,4,12,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420218,0,3,0,0,0,0,0,0,10,0,0,0,0,0,3,10,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420219,0,14,0,0,3,1,0,0,51,0,0,51,2,0,18,104,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420220,0,14,0,0,2,0,0,0,55,0,0,17,0,0,16,72,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420221,0,4,0,0,0,0,0,0,13,0,0,0,0,0,4,13,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420222,0,0,1,0,0,0,0,0,0,10,0,0,0,0,1,10,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420223,0,10,0,0,2,0,0,0,39,0,0,9,0,0,12,48,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420224,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,4,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420225,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,4,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420226,0,2,1,0,0,0,0,0,5,53,0,0,0,0,3,58,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420227,0,5,0,0,0,0,0,0,22,0,0,0,0,0,5,22,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420228,0,9,0,0,2,0,0,0,30,0,0,8,0,0,11,38,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420229,0,5,0,0,0,0,0,0,15,0,0,0,0,0,5,15,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420230,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,2,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420231,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420234,0,4,0,0,0,0,0,0,15,0,0,0,0,0,4,15,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420235,0,0,1,0,0,0,0,0,0,22,0,0,0,0,1,22,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420236,0,25,1,0,8,1,0,0,95,22,0,85,4,0,35,206,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420237,0,5,0,0,0,0,0,0,21,0,0,0,0,0,5,21,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420238,0,4,0,0,2,0,0,0,22,0,0,54,0,0,6,76,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420239,0,4,0,0,0,0,0,0,18,0,0,0,0,0,4,18,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420240,0,11,0,0,2,0,0,0,48,0,0,10,0,0,13,58,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420241,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,4,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420243,0,14,1,0,8,0,0,0,51,16,0,50,0,0,23,117,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420244,0,2,1,0,0,0,0,0,10,46,0,0,0,0,3,56,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420245,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,5,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420246,0,6,0,0,0,0,0,0,19,0,0,0,0,0,6,19,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420247,0,18,0,0,5,1,0,0,63,0,0,35,5,0,24,103,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420248,0,1,1,0,0,0,0,0,7,21,0,0,0,0,2,28,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420249,0,9,2,0,2,0,0,0,36,40,0,6,0,0,13,82,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420250,0,9,0,0,1,0,0,0,30,0,0,13,0,0,10,43,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420251,0,3,0,0,1,0,0,0,13,0,0,5,0,0,4,18,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420252,0,7,0,0,0,0,0,0,20,0,0,0,0,0,7,20,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420253,0,0,2,0,0,0,0,0,0,63,0,0,0,0,2,63,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420254,0,15,4,0,10,2,0,0,49,163,0,72,11,0,31,295,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420255,0,0,1,0,3,0,0,0,0,33,0,24,0,0,4,57,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420256,0,4,0,0,5,0,0,0,13,0,0,44,0,0,9,57,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420257,0,6,2,0,8,0,0,0,14,75,0,32,0,0,16,121,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420258,0,9,2,0,0,0,0,0,33,461,0,0,0,0,11,494,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420259,0,12,11,0,8,0,0,0,47,493,0,38,0,0,31,578,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420260,0,8,0,0,0,0,0,0,32,0,0,0,0,0,8,32,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420261,0,9,1,0,1,0,0,0,24,25,0,6,0,0,11,55,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420262,0,10,0,0,2,0,0,0,38,0,0,11,0,0,12,49,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420263,0,17,3,0,7,0,0,0,78,273,0,47,0,0,27,398,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420264,0,3,0,0,0,0,0,0,8,0,0,0,0,0,3,8,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420265,0,0,1,0,0,0,0,0,0,192,0,0,0,0,1,192,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420266,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,3,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420269,0,5,0,0,1,0,0,0,21,0,0,4,0,0,6,25,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420270,0,1,1,0,3,0,0,0,2,43,0,33,0,0,5,78,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420271,0,6,0,0,0,0,0,0,25,0,0,0,0,0,6,25,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420272,0,6,0,0,1,0,0,0,19,0,0,9,0,0,7,28,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420273,0,4,0,0,3,0,0,0,12,0,0,28,0,0,7,40,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420274,0,7,0,0,1,0,0,0,26,0,0,8,0,0,8,34,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420275,0,14,1,0,2,0,0,0,45,22,0,10,0,0,17,77,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420276,0,16,1,0,3,2,0,0,62,24,0,31,24,0,22,141,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420277,0,7,0,0,0,0,0,0,26,0,0,0,0,0,7,26,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420279,0,5,0,0,0,0,0,0,20,0,0,0,0,0,5,20,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420280,0,2,0,0,0,0,0,0,6,0,0,0,0,0,2,6,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420281,0,11,0,0,0,0,0,0,37,0,0,0,0,0,11,37,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420282,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,2,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420283,0,4,0,0,1,0,0,0,20,0,0,12,0,0,5,32,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420284,0,4,0,0,1,0,0,0,11,0,0,2,0,0,5,13,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420285,0,18,0,0,1,0,0,0,51,0,0,5,0,0,19,56,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420286,0,8,0,0,0,0,0,0,19,0,0,0,0,0,8,19,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420287,0,5,0,0,0,0,0,0,15,0,0,0,0,0,5,15,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420288,0,4,0,0,0,0,0,0,14,0,0,0,0,0,4,14,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420290,0,4,0,0,1,0,0,0,15,0,0,2,0,0,5,17,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420291,0,5,1,0,0,0,0,0,23,4,0,0,0,0,6,27,2018-11-28,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
