codice_gruppo,codice_isolato,codice_localita,codice_municipalita,codice_quartiere,nome_gruppo,nome_localita,nome_municipalita,nome_quartiere
3,270421763,270425071,3,8,Terraferma,Campalto Gobbi,Favaro Veneto,Favaro Veneto
3,270421764,270425071,3,8,Terraferma,Campalto Gobbi,Favaro Veneto,Favaro Veneto
3,270421765,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421766,270425071,3,8,Terraferma,Campalto Gobbi,Favaro Veneto,Favaro Veneto
3,270421767,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421768,270425071,3,8,Terraferma,Campalto Gobbi,Favaro Veneto,Favaro Veneto
3,270421769,270425071,3,8,Terraferma,Campalto Gobbi,Favaro Veneto,Favaro Veneto
3,270421770,270425071,3,8,Terraferma,Campalto Gobbi,Favaro Veneto,Favaro Veneto
3,270421771,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421772,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421773,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421774,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421775,270425071,3,8,Terraferma,Campalto Gobbi,Favaro Veneto,Favaro Veneto
3,270421776,270425071,3,8,Terraferma,Campalto Gobbi,Favaro Veneto,Favaro Veneto
3,270421777,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421778,270425071,3,8,Terraferma,Campalto Gobbi,Favaro Veneto,Favaro Veneto
3,270421779,270425071,3,8,Terraferma,Campalto Gobbi,Favaro Veneto,Favaro Veneto
3,270421780,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421781,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421782,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421783,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421784,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421785,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421786,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421787,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421788,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421789,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421790,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421791,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421792,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421793,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421794,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421795,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421796,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421797,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421798,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421799,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421800,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421801,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421802,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421803,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421804,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421805,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421806,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421807,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421808,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421809,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421810,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421811,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421812,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421813,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421814,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421815,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421816,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421817,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421818,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421819,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421820,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421821,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421822,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421823,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421824,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421825,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421826,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421827,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421828,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421829,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421830,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421831,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421832,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421833,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421834,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421835,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421836,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421837,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421838,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421839,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421840,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421841,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421842,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421843,270425072,3,8,Terraferma,Torre Antica,Favaro Veneto,Favaro Veneto
3,270421844,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421845,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421846,270425072,3,8,Terraferma,Torre Antica,Favaro Veneto,Favaro Veneto
3,270421847,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421848,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421849,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421850,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421851,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421852,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421853,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421854,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421855,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421856,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421857,270425073,3,8,Terraferma,Favaro Col San Martino,Favaro Veneto,Favaro Veneto
3,270421858,270425074,3,8,Terraferma,Favaro Cimitero,Favaro Veneto,Favaro Veneto
3,270421859,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421860,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421861,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421862,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421863,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421864,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421865,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421866,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421867,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421868,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421869,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421870,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421871,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421872,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421873,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421874,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421875,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421876,270425073,3,8,Terraferma,Favaro Col San Martino,Favaro Veneto,Favaro Veneto
3,270421877,270425073,3,8,Terraferma,Favaro Col San Martino,Favaro Veneto,Favaro Veneto
3,270421878,270425075,3,8,Terraferma,Ca' Solaro,Favaro Veneto,Favaro Veneto
3,270421879,270425075,3,8,Terraferma,Ca' Solaro,Favaro Veneto,Favaro Veneto
3,270421880,270425075,3,8,Terraferma,Ca' Solaro,Favaro Veneto,Favaro Veneto
3,270421881,270425075,3,8,Terraferma,Ca' Solaro,Favaro Veneto,Favaro Veneto
3,270421882,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421883,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421884,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421885,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421886,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421887,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421888,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421889,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421890,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421891,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421892,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421893,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421894,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421895,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421896,270425074,3,8,Terraferma,Favaro Cimitero,Favaro Veneto,Favaro Veneto
3,270421897,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421898,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421899,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421900,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421901,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421902,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421903,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421904,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421905,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421906,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421907,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421908,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421909,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421910,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421911,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421912,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421913,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421914,270425076,3,8,Terraferma,Dese,Favaro Veneto,Favaro Veneto
3,270421915,270425076,3,8,Terraferma,Dese,Favaro Veneto,Favaro Veneto
3,270421916,270425076,3,8,Terraferma,Dese,Favaro Veneto,Favaro Veneto
3,270421917,270425076,3,8,Terraferma,Dese,Favaro Veneto,Favaro Veneto
3,270421918,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421919,270425076,3,8,Terraferma,Dese,Favaro Veneto,Favaro Veneto
3,270421920,270425076,3,8,Terraferma,Dese,Favaro Veneto,Favaro Veneto
3,270421921,270425076,3,8,Terraferma,Dese,Favaro Veneto,Favaro Veneto
3,270421922,270425076,3,8,Terraferma,Dese,Favaro Veneto,Favaro Veneto
3,270421923,270425076,3,8,Terraferma,Dese,Favaro Veneto,Favaro Veneto
3,270421924,270425076,3,8,Terraferma,Dese,Favaro Veneto,Favaro Veneto
3,270421925,270425076,3,8,Terraferma,Dese,Favaro Veneto,Favaro Veneto
3,270421926,270425076,3,8,Terraferma,Dese,Favaro Veneto,Favaro Veneto
3,270421927,270425076,3,8,Terraferma,Dese,Favaro Veneto,Favaro Veneto
3,270421928,270425076,3,8,Terraferma,Dese,Favaro Veneto,Favaro Veneto
3,270421929,270425076,3,8,Terraferma,Dese,Favaro Veneto,Favaro Veneto
3,270421930,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421931,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421932,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421933,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421934,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421935,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421936,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421937,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421938,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421939,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421940,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421941,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421942,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421943,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421944,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421945,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421946,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421947,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421948,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421949,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421950,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421951,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421952,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421953,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421954,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421955,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421956,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421957,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421958,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421959,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421960,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421961,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421962,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421963,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421964,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421965,270425068,3,8,Terraferma,Tessera,Favaro Veneto,Favaro Veneto
3,270421966,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421967,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
3,270421968,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421969,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421970,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421971,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421972,270425077,3,8,Terraferma,Aeroporto,Favaro Veneto,Favaro Veneto
3,270421973,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421974,270425077,3,8,Terraferma,Aeroporto,Favaro Veneto,Favaro Veneto
3,270421975,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421976,270425068,3,8,Terraferma,Tessera,Favaro Veneto,Favaro Veneto
3,270421977,270425077,3,8,Terraferma,Aeroporto,Favaro Veneto,Favaro Veneto
3,270421978,270425077,3,8,Terraferma,Aeroporto,Favaro Veneto,Favaro Veneto
3,270421979,270425068,3,8,Terraferma,Tessera,Favaro Veneto,Favaro Veneto
3,270421980,270425068,3,8,Terraferma,Tessera,Favaro Veneto,Favaro Veneto
3,270421981,270425068,3,8,Terraferma,Tessera,Favaro Veneto,Favaro Veneto
3,270421982,270425068,3,8,Terraferma,Tessera,Favaro Veneto,Favaro Veneto
3,270421983,270425068,3,8,Terraferma,Tessera,Favaro Veneto,Favaro Veneto
3,270421984,270425068,3,8,Terraferma,Tessera,Favaro Veneto,Favaro Veneto
3,270421985,270425068,3,8,Terraferma,Tessera,Favaro Veneto,Favaro Veneto
3,270421986,270425068,3,8,Terraferma,Tessera,Favaro Veneto,Favaro Veneto
3,270421987,270425068,3,8,Terraferma,Tessera,Favaro Veneto,Favaro Veneto
3,270421988,270425068,3,8,Terraferma,Tessera,Favaro Veneto,Favaro Veneto
3,270421989,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270421990,270425068,3,8,Terraferma,Tessera,Favaro Veneto,Favaro Veneto
3,270421991,270425068,3,8,Terraferma,Tessera,Favaro Veneto,Favaro Veneto
3,270421992,270425068,3,8,Terraferma,Tessera,Favaro Veneto,Favaro Veneto
3,270421993,270425068,3,8,Terraferma,Tessera,Favaro Veneto,Favaro Veneto
3,270421994,270425068,3,8,Terraferma,Tessera,Favaro Veneto,Favaro Veneto
3,270421995,270425077,3,8,Terraferma,Aeroporto,Favaro Veneto,Favaro Veneto
3,270421996,270425077,3,8,Terraferma,Aeroporto,Favaro Veneto,Favaro Veneto
3,270421997,270425077,3,8,Terraferma,Aeroporto,Favaro Veneto,Favaro Veneto
3,270421998,270425077,3,8,Terraferma,Aeroporto,Favaro Veneto,Favaro Veneto
3,270421999,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270422000,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270422001,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270422002,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270422003,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270422004,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270422005,270425077,3,8,Terraferma,Aeroporto,Favaro Veneto,Favaro Veneto
3,270422006,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270422007,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270422008,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270422009,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270422010,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270422011,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270422012,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270422013,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270422014,270425077,3,8,Terraferma,Aeroporto,Favaro Veneto,Favaro Veneto
3,270422015,270425077,3,8,Terraferma,Aeroporto,Favaro Veneto,Favaro Veneto
3,270422016,270425077,3,8,Terraferma,Aeroporto,Favaro Veneto,Favaro Veneto
3,270422017,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270422018,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270422019,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270422020,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270422021,270425068,3,8,Terraferma,Tessera,Favaro Veneto,Favaro Veneto
3,270422022,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
3,270422023,270425095,4,9,Terraferma,Aree Non Altrove Classificate (M.4 - Q.9),Mestre - Carpenedo,"Carpenedo, Bissuola"
3,270422024,270425095,4,9,Terraferma,Aree Non Altrove Classificate (M.4 - Q.9),Mestre - Carpenedo,"Carpenedo, Bissuola"
3,270422025,270425095,4,9,Terraferma,Aree Non Altrove Classificate (M.4 - Q.9),Mestre - Carpenedo,"Carpenedo, Bissuola"
3,270422026,270425095,4,9,Terraferma,Aree Non Altrove Classificate (M.4 - Q.9),Mestre - Carpenedo,"Carpenedo, Bissuola"
3,270422027,270425095,4,9,Terraferma,Aree Non Altrove Classificate (M.4 - Q.9),Mestre - Carpenedo,"Carpenedo, Bissuola"
3,270422028,270425095,4,9,Terraferma,Aree Non Altrove Classificate (M.4 - Q.9),Mestre - Carpenedo,"Carpenedo, Bissuola"
3,270422029,270425095,4,9,Terraferma,Aree Non Altrove Classificate (M.4 - Q.9),Mestre - Carpenedo,"Carpenedo, Bissuola"
3,270422030,270425095,4,9,Terraferma,Aree Non Altrove Classificate (M.4 - Q.9),Mestre - Carpenedo,"Carpenedo, Bissuola"
3,270422031,270425095,4,9,Terraferma,Aree Non Altrove Classificate (M.4 - Q.9),Mestre - Carpenedo,"Carpenedo, Bissuola"
